MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,IncomeCategory,RoomsPerPerson,BedroomRatio,DistToSF,DistToLA,AgeCategory_encoded,Region_North,Region_South
1.5536,20.0,5.690196078431373,1.2331323610361724,467.0,1.831372549019608,38.96,-119.94,1,3.107066381156317,0.2167117519395065,253.1448034626979,566.3579166544471,1.0,1,0
4.25,40.0,4.691747572815534,1.1529126213592231,902.0,2.1893203883495147,33.71,-118.29,3,2.1430155210643016,0.24573202276254522,585.6833070900233,38.29019798284091,2.0,0,1
4.7083,28.0,5.8,1.0321428571428573,755.0,2.6964285714285716,33.88,-118.0,3,2.1509933774834433,0.17795566502463056,588.3308615624858,29.525142759645526,1.0,0,1
5.1433,16.0,6.306264501160093,1.0162412993039442,1515.0,3.51508120649652,32.93,-117.15,3,1.7940594059405939,0.16114790286975716,719.8688883114371,160.79942941665132,1.0,0,1
4.2037,5.0,5.433093154915079,1.1286670097786928,3140.0,2.532681420483788,34.43,-118.43,3,2.1451940662466975,0.20773930753564157,516.4147135210479,45.365853167246804,0.0,0,1
4.4292,17.0,4.950965824665676,1.1322436849925706,1797.0,2.6701337295690935,34.18,-119.22,3,1.8542014468558712,0.22869147659063624,492.53845663074566,90.99293266838185,1.0,0,1
4.0208,36.0,5.027027027027027,1.0574324324324325,1221.0,4.125,34.24,-118.43,3,1.2186732186732188,0.2103494623655914,532.1146322009286,27.01861697788946,2.0,0,1
1.918,44.0,3.517857142857143,1.048951048951049,3140.0,4.550009016902082,33.78,-118.17,1,0.7731538838251161,0.29817897838202406,586.6034191062441,31.02187239759838,2.0,0,1
3.1923,42.0,4.1735751295336785,1.0621761658031088,879.0,2.27720207253886,34.18,-118.52,2,1.8327645051194537,0.25450031036623216,531.7774329344321,29.13627608172229,2.0,0,1
4.5446,45.0,5.3951219512195125,1.102439024390244,779.0,3.8,34.08,-118.11,3,1.4197689345314508,0.20433996383363473,564.9821086701287,12.697530033047569,2.0,0,1
3.0833,34.0,5.764383561643836,1.063013698630137,1578.0,4.323287671232877,34.11,-117.35,2,1.3333333333333333,0.1844106463878327,611.648261008117,82.55707486017923,2.0,0,1
2.2917,29.0,7.257142857142857,1.2331323610361724,481.0,3.4357142857142855,36.05,-119.27,2,2.1122661122661124,0.16991981352860644,339.3599589496766,240.9855433306702,1.0,0,0
1.6618,19.0,4.564,1.1,1034.0,2.068,36.81,-119.71,1,2.206963249516441,0.24101665205959685,262.5819069655834,334.1808728301705,1.0,0,0
3.733,23.0,5.784552845528455,1.048780487804878,1526.0,3.1016260162601625,38.34,-122.69,2,1.8650065530799476,0.18130709768095574,67.1542924844891,621.5214012556052,1.0,1,0
7.3841,40.0,6.698412698412699,1.0,158.0,2.507936507936508,37.65,-120.98,4,2.670886075949367,0.14928909952606634,127.37529618847691,469.9049602293477,2.0,0,0
3.6944,29.0,4.048744460856721,1.048951048951049,2449.0,3.617429837518464,34.08,-118.02,2,1.1192323397305022,0.2590805764829844,570.5712420025959,20.83624727603866,1.0,0,1
2.9405,29.0,4.348530901722391,1.1114488348530902,1758.0,1.7811550151975684,37.54,-122.3,2,2.441410693970421,0.25559179869524695,28.155203864152973,533.0317186398942,1.0,0,0
4.5878,34.0,5.59794776119403,1.0363805970149254,2654.0,2.4757462686567164,32.75,-117.22,3,2.2611152976639035,0.18513581069821694,731.1856798080426,173.19397328931964,2.0,0,1
4.3429,33.0,5.4012066365007545,1.107088989441931,1780.0,2.6847662141779787,37.07,-122.09,3,2.011797752808989,0.2049706785814019,83.6047614820413,483.28824415494097,2.0,0,0
2.7022,37.0,3.842622950819672,1.0344262295081967,2195.0,3.598360655737705,34.02,-118.15,2,1.067881548974943,0.26919795221843007,567.5038976147109,9.347002685644432,2.0,0,1
3.4559,47.0,6.148550724637682,1.1521739130434785,775.0,2.8079710144927534,38.69,-121.77,2,2.189677419354839,0.18738951090159106,116.49499395929,604.5430491568227,2.0,1,0
4.2443,34.0,5.244803695150115,1.0092378752886837,1393.0,3.2170900692840645,33.92,-117.93,3,1.6302943287867913,0.19242624394539853,589.3071937241609,32.44430532064709,2.0,0,1
4.4821,42.0,5.481684981684982,0.9377289377289376,1594.0,2.9194139194139193,37.69,-122.48,3,1.8776662484316187,0.17106582024724354,10.840804197129918,556.0403285019221,2.0,0,0
5.0782,52.0,4.85377358490566,0.9669811320754716,461.0,2.1745283018867925,37.73,-122.43,3,2.232104121475054,0.19922254616132168,5.078884342595302,556.1557240091374,2.0,0,0
4.45,15.0,5.047218628719276,1.036869340232859,2957.0,1.91267787839586,37.93,-122.05,3,2.6388231315522495,0.2054338075099321,36.73315134047916,550.514636753317,1.0,0,0
3.0503,25.0,4.041284403669724,1.1577981651376146,2178.0,1.998165137614679,33.77,-118.17,2,2.022497704315886,0.28649262202043135,587.461001022746,32.10778290698599,1.0,0,1
1.8299,24.0,5.24331550802139,1.1283422459893049,1559.0,4.168449197860962,36.72,-120.05,1,1.257857601026299,0.2151963284038756,240.28830215519935,338.8202434957819,1.0,0,0
4.5795,28.0,6.025390625,1.078125,1277.0,2.494140625,37.31,-121.88,3,2.4158183241973377,0.17893030794165316,70.242166278711,488.88474293801215,1.0,0,0
3.8333,34.0,4.6761904761904765,0.9904761904761904,1025.0,3.253968253968254,33.92,-117.89,2,1.4370731707317075,0.21181262729124234,591.7852482209236,35.77107789807075,2.0,0,1
2.0074,40.0,5.394805194805195,1.12987012987013,1454.0,3.7766233766233768,38.55,-121.46,2,1.4284731774415405,0.20943668753009148,120.26432608034855,577.1367671427388,2.0,1,0
3.125,44.0,4.11328125,0.98046875,941.0,3.67578125,34.08,-118.15,2,1.1190223166843782,0.23836657169990502,562.5176271824259,9.167853829203985,2.0,0,1
4.6944,26.0,5.375438596491228,0.9263157894736842,781.0,2.7403508771929825,38.55,-121.38,3,1.9615877080665811,0.17232375979112272,125.24253263626235,573.5955313244336,1.0,1,0
3.3,30.0,5.086206896551724,1.091954022988506,990.0,2.8448275862068964,34.15,-117.25,2,1.787878787878788,0.21468926553672324,615.3774891362071,92.13846919548644,1.0,0,1
3.9464,42.0,5.024856596558317,1.0038240917782026,1494.0,2.8565965583173996,34.11,-118.08,2,1.7590361445783131,0.1997716894977169,564.3758207962823,16.389009590844434,2.0,0,1
1.2227,19.0,5.039735099337748,1.2331323610361724,1184.0,2.6136865342163356,40.16,-123.82,1,1.9282094594594594,0.2446819796536952,291.53497869713084,839.696837015502,1.0,1,0
1.7885,32.0,5.073972602739726,1.021917808219178,911.0,2.495890410958904,39.37,-121.7,1,2.0329308452250276,0.20140388768898487,188.06818075944543,666.6194511188995,2.0,1,0
1.6033,19.0,5.699453551912568,1.1147540983606556,505.0,2.759562841530055,40.58,-122.3,1,2.065346534653465,0.19558964525407477,312.08254008159014,809.4094900066506,1.0,1,0
2.7813,10.0,5.30478589420655,1.0327455919395463,1003.0,2.526448362720403,37.39,-119.66,2,2.099700897308076,0.19468186134852794,246.88458998320925,392.53676147469906,0.0,0,0
2.2264,31.0,4.9804469273743015,1.067039106145251,1266.0,3.536312849162011,36.2,-119.35,2,1.4083728278041074,0.21424565339315754,323.99114827998767,259.1465456560409,2.0,0,0
3.8583,31.0,6.457142857142857,1.125,691.0,2.467857142857143,38.44,-122.69,2,2.6164978292329955,0.17422566371681417,77.65297464188569,629.9229207925547,2.0,1,0
2.1284,27.0,4.420673076923077,1.0625,2010.0,4.550009016902082,37.96,-121.34,2,0.9715745750176414,0.24034801522566615,96.95982468751642,516.044339992251,1.0,0,0
1.4063,51.0,4.446428571428571,1.0267857142857142,368.0,3.2857142857142856,34.06,-117.73,1,1.3532608695652173,0.23092369477911645,590.5672368777173,47.33191713740489,2.0,0,1
2.9861,28.0,4.593253968253968,1.0674603174603174,1360.0,2.6984126984126986,33.87,-117.9,2,1.7022058823529411,0.2323974082073434,595.2926818763613,37.619705368180014,1.0,0,1
3.5395,24.0,5.140350877192983,1.0315789473684212,1448.0,2.5403508771929824,37.66,-120.97,2,2.0234806629834257,0.2006825938566553,128.12551809383612,470.37260916179395,1.0,0,0
6.1872,19.0,7.415686274509804,1.0431372549019609,678.0,2.6588235294117646,38.66,-121.27,4,2.789085545722714,0.1406663141195135,140.6006864388631,579.5271594670231,1.0,1,0
8.0483125,17.0,7.465483234714004,0.9743589743589745,1527.0,3.0118343195266273,34.15,-118.84,5,2.4787164374590698,0.13051519154557464,515.8935388353088,55.9708066160095,1.0,0,1
3.1551,16.0,3.7899159663865545,1.1148459383753502,1211.0,3.392156862745098,34.17,-118.3,2,1.1172584640792733,0.29416112342941614,545.8595135820538,14.086985646326745,1.0,0,1
4.2222,18.0,6.436314363143631,1.1626016260162602,1048.0,2.8401084010840107,34.64,-120.08,3,2.2662213740458013,0.18063157894736842,406.8614369797043,180.80895633994484,1.0,0,1
5.0543,21.0,6.760925449871466,1.1465295629820051,1789.0,4.550009016902082,37.31,-121.8,3,1.4859147365986338,0.16958174904942966,75.19686455494556,484.0645153002771,1.0,0,0
8.0483125,44.0,7.083665338645418,1.0,641.0,2.553784860557769,34.15,-118.44,5,2.7737909516380657,0.14116985376827898,539.0827361512605,21.09366916442716,2.0,0,1
1.2029,28.0,5.608208955223881,1.2331323610361724,522.0,1.9477611940298507,38.95,-122.64,1,2.8793103448275863,0.2198798887276741,132.0730105073407,671.3719186050133,1.0,1,0
8.0483125,3.0,7.674358974358975,1.1,991.0,2.541025641025641,33.61,-117.59,5,3.020181634712412,0.14333444704310058,635.9537942426016,77.86852658691737,0.0,0,1
2.3393,16.0,7.370165745856354,1.2331323610361724,915.0,2.527624309392265,40.82,-121.41,2,2.9158469945355194,0.16731406098017032,349.5551732412173,802.6328951254048,1.0,1,0
8.0483125,28.0,7.702479338842975,1.0055096418732783,1085.0,2.9889807162534434,37.24,-122.02,5,2.5769585253456224,0.13054363376251787,69.12886188165531,491.92808607262975,1.0,0,0
2.375,10.0,4.064456721915286,1.1860036832412524,2232.0,4.110497237569061,34.95,-120.45,2,0.9887992831541219,0.29179882193022205,360.2061402724636,225.4754387964385,0.0,0,1
1.5292,36.0,4.667519181585678,1.051150895140665,1226.0,3.135549872122762,38.54,-121.46,1,1.4885807504078303,0.2252054794520548,119.47403843455416,576.1831302058245,2.0,1,0
3.3776,23.0,3.789072426937738,1.0635324015247776,1317.0,1.673443456162643,34.43,-119.75,2,2.2642369020501136,0.2806841046277666,442.49906191310447,144.69333439804805,1.0,0,1
2.4286,36.0,4.442896935933148,1.0668523676880224,1105.0,3.0779944289693595,34.02,-118.12,2,1.4434389140271493,0.24012539184952977,569.3362755127954,11.947530727171547,2.0,0,1
4.9444,16.0,5.533980582524272,0.8786407766990292,627.0,3.0436893203883497,34.11,-117.39,3,1.8181818181818181,0.1587719298245614,608.9697557407058,78.88494360210342,1.0,0,1
5.6437,52.0,5.545774647887324,1.0,629.0,2.214788732394366,37.3,-121.9,3,2.5039745627980925,0.18031746031746032,69.89875681275761,489.29214920657813,2.0,0,0
5.1104,26.0,5.5300668151447665,0.9175946547884188,1538.0,3.425389755011136,33.89,-118.06,3,1.6144343302990898,0.16592831252517118,583.8467627185921,24.74383199806187,1.0,0,1
8.0483125,22.0,7.906818181818182,1.018181818181818,1252.0,2.8454545454545452,32.85,-117.24,5,2.778753993610224,0.12877263581488932,721.3620976807148,162.91221464304078,1.0,0,1
2.625,47.0,3.655601659751037,1.0290456431535269,753.0,3.12448132780083,37.78,-122.21,2,1.1699867197875164,0.2814982973893303,18.412487837562058,547.0522045144281,2.0,0,0
4.9,17.0,6.501706484641638,1.129692832764505,1867.0,3.1860068259385668,34.66,-118.22,3,2.040707016604178,0.173753280839895,511.6408406319598,67.61928313472963,1.0,0,1
2.7026,38.0,3.331269349845201,1.048951048951049,1535.0,4.550009016902082,34.04,-118.16,2,0.7321456589361506,0.31488028699924614,565.2270607061149,7.830085492935496,2.0,0,1
2.7031,36.0,4.512269938650307,1.1042944785276074,1182.0,3.625766871165644,37.32,-121.87,2,1.2445008460236886,0.24473147518694768,70.03253831730116,489.09027639948135,2.0,0,0
2.1173,29.0,4.123232323232323,1.0444444444444445,1479.0,2.987878787878788,34.03,-118.31,2,1.3799864773495607,0.25330720235178833,557.003536294115,6.588792139589687,1.0,0,1
4.8611,15.0,6.442065491183879,0.9773299748110832,2540.0,3.198992443324937,38.45,-121.83,3,2.013779527559055,0.1517106549364614,91.07179644909534,585.1565234833863,1.0,1,0
3.1719,34.0,4.883408071748879,1.0201793721973094,1193.0,2.6748878923766815,32.74,-117.05,2,1.8256496227996648,0.2089072543617998,742.080908919463,183.2178857072188,2.0,0,1
5.0514,48.0,5.971677559912854,0.9564270152505446,1115.0,2.429193899782135,33.99,-118.35,3,2.4582959641255604,0.16016052535570957,558.0245909336762,11.992202898942034,2.0,0,1
3.0083,18.0,4.283018867924528,1.0452830188679243,3001.0,3.7748427672955978,34.23,-118.39,2,1.1346217927357547,0.2440528634361233,535.3781508585598,23.91976195039856,1.0,0,1
1.9881,12.0,4.513888888888889,0.9988425925925926,2145.0,2.482638888888889,40.56,-122.35,1,1.8181818181818183,0.22128205128205125,309.7467439406944,809.4066196014701,1.0,1,0
3.1051,23.0,3.731288981288982,1.0317047817047815,3140.0,2.4724532224532223,34.2,-118.33,2,1.509144418751314,0.2765009054185819,541.5328262379513,18.253738166780057,1.0,0,1
2.7137,17.0,5.63922942206655,1.0542907180385288,3140.0,2.859894921190893,39.15,-121.99,2,1.971830985915493,0.1869565217391304,157.40790652943897,657.9878397327817,1.0,1,0
6.3021,24.0,5.763837638376383,1.033210332103321,1312.0,2.4206642066420665,33.86,-118.38,4,2.3810975609756095,0.1792573623559539,567.4544583279802,24.794850791644606,1.0,0,1
6.1437,17.0,8.483259384844768,1.2331323610361724,1091.0,2.351293103448276,33.78,-116.43,4,3.607912332326281,0.14536068097117805,699.193061104754,170.07288247535973,1.0,0,1
2.8929,36.0,4.184549356223176,1.0429184549356223,809.0,3.4721030042918457,34.05,-117.73,2,1.2051915945611866,0.24923076923076923,591.36387958539,47.32739359792157,2.0,0,1
1.9511,11.0,4.816326530612245,1.1484230055658626,1765.0,3.274582560296846,36.85,-119.79,1,1.4708215297450424,0.23844375963020029,254.25285344549488,341.16249211716,1.0,0,0
3.0257,52.0,4.046948356807512,1.0093896713615025,994.0,4.550009016902082,37.78,-122.23,2,0.8894374366675247,0.2494199535962877,16.655649840477384,548.2284740542365,2.0,0,0
4.9879,28.0,6.517985611510792,1.0575539568345325,853.0,3.068345323741007,37.67,-121.87,3,2.1242672919109027,0.16225165562913907,49.709404624116296,518.18783791241,1.0,0,0
3.125,36.0,6.444444444444445,1.1111111111111112,39.0,2.1666666666666665,35.17,-119.48,2,2.9743589743589745,0.1724137931034483,391.0774019564494,168.07382843548498,2.0,0,0
7.6166,16.0,7.210412147505423,1.0390455531453362,1470.0,3.188720173535792,37.96,-121.99,4,2.261224489795918,0.1441034897713598,42.94639191081032,549.7688686277638,1.0,0,0
4.7333,29.0,5.288461538461538,1.0673076923076923,1281.0,2.4634615384615386,33.04,-117.29,3,2.1467603434816547,0.2018181818181818,702.1043808251463,143.10479360371414,1.0,0,1
1.9799,28.0,4.260233918128655,1.1608187134502923,672.0,1.9649122807017545,32.76,-117.11,1,2.168154761904762,0.27247769389155796,736.7992470313014,178.09798533653506,1.0,0,1
2.9688,22.0,5.987261146496815,1.1464968152866242,743.0,2.3662420382165603,41.68,-123.91,2,2.53028263795424,0.19148936170212766,452.53015413994024,982.7006355293105,1.0,1,0
5.4834,26.0,6.619834710743802,0.9855371900826446,1411.0,2.915289256198347,37.72,-122.07,3,2.2707299787384834,0.14887640449438203,31.321182314400343,533.887732973758,1.0,0,0
3.274,39.0,5.218503937007874,1.1614173228346456,1103.0,2.171259842519685,33.72,-118.29,2,2.4034451495920215,0.22255752546208976,584.8112912731748,37.18537628789942,2.0,0,1
3.1417,15.0,4.658823529411765,1.0549019607843138,1197.0,2.347058823529412,36.8,-119.73,2,1.9849624060150377,0.22643097643097643,261.44169260362156,333.8906141446974,1.0,0,0
3.7778,34.0,5.700665188470066,1.106430155210643,1105.0,2.450110864745011,34.64,-120.45,2,2.3266968325791852,0.19408790353947883,390.78383797299205,212.83321354727343,2.0,0,1
2.5592,37.0,4.733974358974359,1.0288461538461535,888.0,2.8461538461538463,38.52,-121.45,2,1.663288288288288,0.21733243060257273,118.53279523659643,573.8288249775923,2.0,1,0
5.4925,26.0,6.220159151193634,1.0822281167108754,1195.0,3.169761273209549,33.82,-118.31,3,1.9623430962343098,0.1739872068230277,574.9736230219504,26.534041995437413,1.0,0,1
2.0308,6.0,4.827556325823224,1.1403812824956672,3140.0,3.5077989601386483,34.1,-117.45,2,1.3762351778656128,0.23622329922814572,605.7395772266425,73.29422538544443,0.0,0,1
3.2591,33.0,4.128133704735376,1.0403899721448469,2235.0,3.1128133704735377,33.77,-117.94,2,1.3261744966442952,0.2520242914979757,601.1891796004851,42.07249509913794,2.0,0,1
4.2206,40.0,5.164835164835165,0.934065934065934,932.0,3.413919413919414,33.98,-118.06,3,1.512875536480687,0.18085106382978722,576.3355137534944,18.738096301417595,2.0,0,1
4.0682,36.0,6.1193415637860085,1.0246913580246917,641.0,2.6378600823045266,37.67,-122.14,3,2.3198127925117005,0.16745124411566917,27.201954061532753,533.8493529349983,2.0,0,0
2.425,46.0,4.927710843373494,1.0180722891566265,772.0,2.325301204819277,36.33,-119.31,2,2.1191709844559585,0.20660146699266504,319.2758303028538,271.17622761675597,2.0,0,0
3.25,37.0,4.6689655172413795,1.0103448275862068,753.0,2.5965517241379312,35.29,-120.68,2,1.798140770252324,0.21639586410635153,316.9985559156327,261.8715303327016,2.0,0,0
3.1439,9.0,5.542196531791907,1.0277456647398844,2162.0,2.4994219653179193,40.62,-122.4,2,2.2173913043478257,0.1854401335002086,316.3651001099903,817.2790390694989,0.0,1,0
2.8106,26.0,4.1106719367588935,1.1067193675889329,2096.0,4.142292490118577,33.82,-118.3,2,0.9923664122137406,0.2692307692307692,575.5546246380561,26.336688547108732,1.0,0,1
2.3125,15.0,5.9010989010989015,1.2331323610361724,2310.0,2.3076923076923075,35.63,-118.41,2,2.5571428571428574,0.2089665639744724,429.63736014756574,176.09847513088027,1.0,0,0
3.2151,7.0,3.353846153846154,1.0717948717948718,766.0,1.964102564102564,32.92,-117.14,2,1.7075718015665797,0.3195718654434251,721.3206364535534,162.25085830613529,0.0,0,1
3.1588,30.0,4.069825436408977,1.0,1357.0,3.3840399002493764,34.29,-118.44,2,1.202652910832719,0.2457107843137255,527.3365202462016,32.020712735701935,1.0,0,1
4.2434,37.0,4.826732673267327,0.9356435643564356,489.0,2.4207920792079207,34.03,-118.44,3,1.9938650306748469,0.19384615384615383,549.3018126190044,18.25478248460138,2.0,0,1
5.1008,47.0,5.338144329896907,0.9587628865979382,1284.0,2.647422680412371,34.17,-118.32,3,2.0163551401869158,0.17960602549246815,544.6402355565298,14.863409004326694,2.0,0,1
1.6331,34.0,2.283471837488458,1.048951048951049,2655.0,2.451523545706371,34.09,-118.32,1,0.9314500941619587,0.4593667553635204,551.3405958737911,8.18881339967032,2.0,0,1
5.2497,4.0,5.536013400335008,1.0787269681742044,1693.0,2.835845896147404,33.66,-117.58,3,1.9521559362079148,0.19485627836611197,632.4484990714709,75.21884612700742,0.0,0,1
7.2628,21.0,6.1063829787234045,0.9297872340425531,1671.0,3.5553191489361704,33.86,-118.04,4,1.7175344105326151,0.15226480836236933,587.5758175634093,28.455688929185865,1.0,0,1
4.1518,13.0,6.1980676328502415,1.0845410628019323,1181.0,2.8526570048309177,35.73,-117.87,3,2.1727349703640986,0.17498051441932969,464.6585109578755,189.65021391680614,1.0,0,0
6.8643,25.0,6.291571753986332,0.9339407744874716,1166.0,2.656036446469248,34.22,-118.64,4,2.3687821612349915,0.1484431571325127,521.2885022411409,40.96953057783126,1.0,0,1
3.9773,36.0,5.242718446601942,0.964401294498382,1258.0,4.0711974110032365,33.97,-118.08,2,1.287758346581876,0.18395061728395062,575.9430123900872,17.641191768058842,2.0,0,1
3.1848,43.0,4.946428571428571,0.9005102040816326,968.0,2.4693877551020407,38.11,-122.22,2,2.003099173553719,0.1820526044352759,41.16017651951296,575.4294026837406,2.0,1,0
4.0368,33.0,5.308457711442786,0.965174129353234,600.0,2.985074626865672,34.08,-117.75,3,1.7783333333333333,0.18181818181818185,587.6889784167364,45.5810723875504,2.0,0,1
0.9637,29.0,3.2434210526315788,1.105263157894737,233.0,1.5328947368421053,37.67,-122.08,1,2.11587982832618,0.34077079107505076,32.04934174332901,530.3126691711042,1.0,0,0
2.98,21.0,4.900990099009901,0.994059405940594,1269.0,2.512871287128713,34.3,-119.15,2,1.950354609929078,0.20282828282828283,485.4280408837087,87.80826343745109,1.0,0,1
2.4583,29.0,3.821428571428571,0.9438775510204082,708.0,3.612244897959183,33.92,-118.18,2,1.0579096045197742,0.24699599465954608,574.0890198741388,15.82980494273833,1.0,0,1
5.1824,32.0,5.641148325358851,1.1961722488038278,369.0,1.7655502392344498,33.72,-118.07,3,3.195121951219512,0.21204410517387617,597.641339548124,40.26874288337904,2.0,0,1
0.5495,38.0,4.249056603773585,1.018867924528302,999.0,3.769811320754717,33.96,-118.27,1,1.1271271271271273,0.23978685612788636,565.3242439989118,10.534903520015982,2.0,0,1
7.7517,29.0,8.483259384844768,1.1144578313253013,529.0,3.1867469879518073,33.01,-116.99,4,2.662043587682857,0.13137141996580531,722.8614462450998,164.11190599019147,1.0,0,1
2.7868,15.0,5.338129496402877,1.009592326139089,1004.0,2.407673860911271,38.7,-121.33,2,2.2171314741035855,0.18912848158131182,140.1201922834576,585.939060363969,1.0,1,0
3.5242,33.0,5.125641025641026,0.9435897435897436,1061.0,2.7205128205128206,37.75,-121.42,2,1.8840716305372291,0.1840920460230115,87.89633057979546,500.83461341326074,2.0,0,0
1.4583,15.0,4.023148148148148,1.0046296296296295,887.0,4.106481481481482,32.7,-117.09,1,0.9797068771138668,0.24971231300345223,743.1507566596351,184.61476542997974,1.0,0,1
3.6346,22.0,6.052132701421801,1.0592417061611374,1147.0,2.7180094786729856,33.19,-117.23,2,2.2266782911944203,0.1750195771339076,693.0719920365618,134.1685522532409,1.0,0,1
2.0043,36.0,5.264150943396227,1.2331323610361724,999.0,2.692722371967655,37.97,-121.33,2,1.954954954954955,0.2342509503043625,98.05144417213427,516.4876527101039,2.0,0,0
2.8182,12.0,5.404761904761905,1.0627705627705628,1153.0,2.4956709956709955,40.92,-124.09,2,2.165654813529922,0.19663596315578694,378.05211327887616,921.0349974176117,1.0,1,0
3.8056,36.0,4.651488616462347,1.001751313485114,2370.0,4.15061295971979,33.76,-117.89,2,1.1206751054852322,0.21536144578313257,605.0630348672232,46.05597563813043,2.0,0,1
3.8244,14.0,5.865951742627346,1.0683646112600536,1809.0,2.4249329758713136,38.44,-122.76,2,2.4190160309563296,0.18212979890310785,79.73390390096527,633.9085333254424,1.0,1,0
4.3846,46.0,5.13855421686747,1.0160642570281124,1562.0,3.1365461847389557,37.71,-122.45,3,1.6382842509603073,0.19773348964439233,7.701829869925213,555.781741927794,2.0,0,0
4.7443,15.0,5.6251851851851855,1.0251851851851852,2216.0,3.282962962962963,34.19,-119.21,3,1.713447653429603,0.18224914406110085,492.1530397143203,90.26066665947799,1.0,0,1
2.0984,44.0,3.9573560767590616,1.0511727078891258,1374.0,2.929637526652452,34.05,-118.35,2,1.3508005822416302,0.265625,552.9215673222049,9.79639683635115,2.0,0,1
6.8586,21.0,6.876623376623376,1.048951048951049,400.0,2.5974025974025974,38.4,-122.65,4,2.6475,0.15253867945086075,72.3784788458732,624.2780220800665,1.0,1,0
4.7426,19.0,5.871428571428571,1.022857142857143,1064.0,3.04,37.93,-121.66,3,1.9313909774436089,0.17420924574209248,68.86857784445635,529.4277430806646,1.0,0,0
8.0483125,14.0,8.40251572327044,1.0534591194968554,1113.0,3.5,34.18,-118.21,5,2.4007187780772687,0.125374251497006,550.5617312766517,14.545413096190467,1.0,0,1
1.3329,40.0,4.28021978021978,1.0208791208791208,1782.0,1.9582417582417584,40.58,-122.4,1,2.1857463524130187,0.23851091142490372,311.91736861871397,813.3543535158897,2.0,1,0
5.8453,29.0,8.483259384844768,1.2331323610361724,247.0,2.375,40.23,-121.19,3,3.5718986883556916,0.14536068097117805,292.92758062319825,734.781898004405,1.0,1,0
6.1463,6.0,7.181262729124236,1.1384928716904277,1378.0,2.8065173116089612,37.3,-121.76,4,2.5587808417997095,0.15853658536585366,78.54192139051193,480.8548038597581,0.0,0,0
3.0652,24.0,5.415322580645161,1.059475806451613,3002.0,3.026209677419355,39.1,-123.34,2,1.789473684210526,0.19564408041697695,167.7457811416891,722.3180945333381,1.0,1,0
2.5104,30.0,3.916923076923077,1.0553846153846154,1082.0,3.329230769230769,34.43,-119.69,2,1.1765249537892792,0.26944226237234875,445.4410663793998,139.42492441690675,1.0,0,1
3.3616,13.0,5.896240601503759,1.1338345864661654,1902.0,2.8601503759398494,33.97,-116.52,2,2.0615141955835963,0.19229788319306299,679.1196335925473,159.1389212692539,1.0,0,1
7.316,13.0,6.694096601073345,0.992844364937388,1590.0,2.8443649373881934,37.69,-121.92,4,2.353459119496855,0.14831640833778725,44.92111617978333,522.7294736500919,1.0,0,0
5.0222,37.0,6.2,0.952,805.0,3.22,37.36,-122.09,3,1.9254658385093166,0.15354838709677418,54.509491778571224,505.7627335492429,2.0,0,0
3.9718,13.0,5.035478547854786,1.0882838283828382,2986.0,2.463696369636964,34.18,-119.21,2,2.0438713998660414,0.21612321808946416,493.0644279323223,90.08376821161859,1.0,0,1
2.7222,40.0,4.911864406779661,0.952542372881356,636.0,2.1559322033898307,38.44,-122.69,2,2.2783018867924527,0.19392684610075916,77.65297464188569,629.9229207925547,2.0,1,0
4.0219,35.0,4.204460966542751,1.0148698884758365,1007.0,3.7434944237918217,33.84,-118.22,3,1.1231380337636543,0.2413793103448276,578.5183986535872,23.6966224561626,2.0,0,1
5.6411,6.0,5.7781299524564185,1.026148969889065,2468.0,1.9556259904912836,37.29,-121.74,3,2.954619124797407,0.17759188151398791,80.59868100756415,478.8414007576721,0.0,0,0
2.1667,40.0,4.019047619047619,1.1047619047619048,1032.0,3.276190476190476,34.11,-118.19,2,1.2267441860465116,0.27488151658767773,557.5754029549441,8.109627133755824,2.0,0,1
2.9844,50.0,5.260869565217392,1.059782608695652,462.0,2.510869565217391,37.79,-122.19,2,2.0952380952380953,0.2014462809917355,20.229947455543613,546.7089901745958,2.0,0,0
4.2188,28.0,6.132007233273056,0.9945750452079566,1546.0,2.7956600361663653,38.66,-121.3,3,2.1934023285899094,0.16219404305514598,138.74119366425558,580.7863327946233,1.0,1,0
1.925,45.0,4.198312236286919,1.0042194092827004,630.0,2.6582278481012658,37.76,-122.19,1,1.5793650793650793,0.2391959798994975,20.232190763459307,544.2230313226917,2.0,0,0
5.75,52.0,6.739130434782608,0.9723320158102768,658.0,2.600790513833992,37.76,-122.23,3,2.5911854103343464,0.14428152492668625,16.730482183507036,546.5799100375493,2.0,0,0
2.2411,47.0,3.986175115207373,0.8894009216589862,782.0,3.6036866359447006,33.98,-118.28,2,1.1061381074168797,0.223121387283237,563.0308603978172,8.697511244997171,2.0,0,1
3.8819,19.0,4.7552,1.076,2372.0,1.8976,34.17,-118.61,2,2.505902192242833,0.226278600269179,527.3331529846979,36.17761419077683,1.0,0,1
4.3333,43.0,4.726072607260726,1.0165016501650166,782.0,2.580858085808581,33.99,-118.44,3,1.8312020460358058,0.21508379888268156,552.737696968565,19.36835565784888,2.0,0,1
1.2647,29.0,4.997214484679666,1.2116991643454038,1127.0,3.139275766016713,36.58,-119.63,1,1.5918367346938775,0.24247491638795984,280.5654542865057,307.92793464316253,1.0,0,0
